#t (yr), a_m (R_p), e_m, a_p (AU), e_p, alpha (''/yr), spin_period (hr), obliquity (deg), phase (deg), i_p (deg), Omg_p (deg),S_x,S_y,S_z
4.69000e+06,31.3764,0.03193,0.3405,0.03217,606.863319,7.806763,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.05521655e+03
4.70000e+06,31.6396,0.02617,0.3410,0.03196,604.159277,7.808388,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.05374837e+03
4.71000e+06,31.1268,0.04189,0.3407,0.03187,605.726359,7.810007,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.05228633e+03
4.72000e+06,31.8650,0.02374,0.3404,0.03256,607.048629,7.811619,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.05083039e+03
4.73000e+06,31.2765,0.03573,0.3407,0.03233,605.427032,7.813226,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.04938050e+03
4.74000e+06,32.0955,0.01625,0.3403,0.03117,607.030730,7.814827,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.04793663e+03
4.75000e+06,32.0606,0.03065,0.3410,0.03220,603.130654,7.816421,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.04649870e+03
4.76000e+06,31.4417,0.02578,0.3406,0.03212,605.407567,7.818010,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.04506669e+03
4.77000e+06,31.5472,0.02758,0.3409,0.03191,603.841556,7.819593,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.04364053e+03
4.78000e+06,32.3661,0.01530,0.3403,0.03138,606.637779,7.821170,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.04222017e+03
4.79000e+06,32.3383,0.02239,0.3411,0.03092,602.524687,7.822742,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.04080557e+03
4.80000e+06,31.6823,0.03510,0.3405,0.03151,605.418573,7.824307,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.03939666e+03
4.81000e+06,32.2746,0.01403,0.3410,0.03287,602.376594,7.825867,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.03799341e+03
4.82000e+06,31.9136,0.03196,0.3405,0.03231,605.373042,7.827422,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.03659574e+03
4.83000e+06,32.0012,0.01795,0.3404,0.03191,605.364460,7.828971,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.03520362e+03
4.84000e+06,31.6128,0.04196,0.3406,0.03162,604.459259,7.830514,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.03381698e+03
4.85000e+06,31.8927,0.03452,0.3409,0.03137,602.681011,7.832052,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.03243578e+03
4.86000e+06,32.5063,0.03169,0.3411,0.03131,601.670504,7.833585,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.03105995e+03
4.87000e+06,31.7259,0.03252,0.3406,0.03148,604.118223,7.835112,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.02968945e+03
4.88000e+06,32.6890,0.03677,0.3411,0.03197,601.281712,7.836634,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.02832422e+03
4.89000e+06,32.3733,0.03082,0.3410,0.03105,601.614432,7.838150,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.02696420e+03
4.90000e+06,31.9673,0.02379,0.3405,0.03198,604.010286,7.839662,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.02560936e+03
4.91000e+06,31.7766,0.03290,0.3406,0.03150,603.264122,7.841168,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.02425962e+03
4.92000e+06,31.8724,0.03069,0.3407,0.03193,602.643215,7.842670,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.02291494e+03
4.93000e+06,32.3587,0.01646,0.3410,0.03176,601.326771,7.844166,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.02157527e+03
4.94000e+06,32.5181,0.01676,0.3404,0.03142,604.180348,7.845657,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.02024055e+03
4.95000e+06,32.5901,0.03286,0.3410,0.03109,600.841821,7.847144,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.01891073e+03
4.96000e+06,32.8572,0.01163,0.3403,0.03243,604.188786,7.848625,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.01758576e+03
4.97000e+06,31.9007,0.04524,0.3407,0.03193,602.345379,7.850102,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.01626559e+03
4.98000e+06,32.3915,0.02769,0.3409,0.03134,600.907276,7.851574,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.01495016e+03
4.99000e+06,32.1248,0.03574,0.3408,0.03145,601.470046,7.853042,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.01363943e+03
5.00000e+06,32.0442,0.03118,0.3408,0.03198,601.464754,7.854504,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.01233334e+03
5.01000e+06,32.0748,0.03744,0.3407,0.03152,601.751717,7.855962,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.01103185e+03
5.02000e+06,32.7964,0.01349,0.3404,0.03284,603.167857,7.857416,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.00973490e+03
5.03000e+06,32.2718,0.03406,0.3405,0.03203,602.275957,7.858865,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.00844246e+03
5.04000e+06,32.6592,0.02652,0.3409,0.03201,600.061637,7.860309,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.00715446e+03
5.05000e+06,33.1492,0.01014,0.3410,0.03095,599.446911,7.861750,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.00587086e+03
5.06000e+06,32.3046,0.02614,0.3408,0.03242,600.498438,7.863185,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.00459161e+03
5.07000e+06,32.5987,0.03223,0.3405,0.03165,602.232865,7.864617,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.00331667e+03
5.08000e+06,33.2035,0.02301,0.3403,0.03287,602.749587,7.866044,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.00204599e+03
5.09000e+06,33.3738,0.01174,0.3411,0.03172,598.863616,7.867467,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.00077952e+03
5.10000e+06,32.7971,0.04128,0.3410,0.03264,599.287543,7.868886,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.99951722e+03
5.11000e+06,33.3804,0.03746,0.3411,0.03153,598.601185,7.870301,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.99825904e+03
5.12000e+06,32.8668,0.03464,0.3404,0.03224,601.808158,7.871711,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.99700494e+03
5.13000e+06,32.8944,0.03317,0.3410,0.03273,598.965821,7.873118,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.99575488e+03
5.14000e+06,33.5363,0.02866,0.3403,0.03204,602.214809,7.874520,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.99450881e+03
5.15000e+06,32.7026,0.03645,0.3408,0.03140,599.292222,7.875919,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.99326668e+03
5.16000e+06,33.5268,0.03757,0.3411,0.03270,598.028589,7.877314,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.99202846e+03
5.17000e+06,32.7215,0.04178,0.3409,0.03183,599.021094,7.878705,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.99079411e+03
5.18000e+06,32.6301,0.03746,0.3408,0.03169,599.383956,7.880092,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.98956358e+03
5.19000e+06,33.5326,0.01796,0.3410,0.03231,597.837867,7.881475,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.98833682e+03
5.20000e+06,33.0679,0.04330,0.3404,0.03158,600.896961,7.882855,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.98711381e+03
5.21000e+06,33.1912,0.01942,0.3409,0.03153,598.078376,7.884230,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.98589451e+03
5.22000e+06,32.7876,0.02554,0.3406,0.03167,600.024991,7.885603,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.98467886e+03
5.23000e+06,33.2357,0.03455,0.3410,0.03272,597.779056,7.886971,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.98346684e+03
5.24000e+06,32.8743,0.03593,0.3405,0.03181,599.865886,7.888336,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.98225840e+03
5.25000e+06,33.2758,0.01398,0.3409,0.03123,597.701753,7.889698,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.98105352e+03
5.26000e+06,32.7626,0.04232,0.3406,0.03187,599.385746,7.891056,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.97985214e+03
5.27000e+06,33.2923,0.01934,0.3404,0.03167,600.144034,7.892410,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.97865424e+03
5.28000e+06,33.5469,0.03657,0.3410,0.03105,597.082938,7.893761,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.97745978e+03
5.29000e+06,33.3219,0.02851,0.3404,0.03126,599.943392,7.895109,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.97626872e+03
5.30000e+06,32.8276,0.03016,0.3407,0.03159,598.402058,7.896453,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.97508102e+03
5.31000e+06,33.9743,0.03103,0.3403,0.03299,600.252777,7.897794,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.97389666e+03
5.32000e+06,34.0642,0.04528,0.3411,0.03219,596.202250,7.899132,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.97271560e+03
5.33000e+06,33.8622,0.01715,0.3404,0.03110,599.892029,7.900467,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.97153780e+03
5.34000e+06,33.6870,0.03067,0.3404,0.03252,599.559985,7.901798,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.97036323e+03
5.35000e+06,33.7973,0.03421,0.3404,0.03200,599.585002,7.903126,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.96919186e+03
5.36000e+06,34.2210,0.04533,0.3403,0.03090,599.879190,7.904451,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.96802365e+03
5.37000e+06,33.0439,0.04353,0.3407,0.03235,597.782263,7.905773,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.96685858e+03
5.38000e+06,33.6290,0.02923,0.3409,0.03125,596.297956,7.907092,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.96569661e+03
5.39000e+06,33.4630,0.02328,0.3405,0.03152,598.655569,7.908408,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.96453770e+03
5.40000e+06,33.2871,0.04316,0.3405,0.03237,598.154996,7.909720,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.96338184e+03
5.41000e+06,33.4447,0.02045,0.3405,0.03258,598.210010,7.911030,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.96222899e+03
5.42000e+06,33.0787,0.05020,0.3407,0.03163,597.198457,7.912337,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.96107911e+03
5.43000e+06,33.5500,0.04510,0.3409,0.03190,595.916008,7.913641,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.95993219e+03
5.44000e+06,33.6053,0.03969,0.3409,0.03131,595.848409,7.914942,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.95878818e+03
5.45000e+06,33.7106,0.04349,0.3410,0.03242,595.487603,7.916240,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.95764707e+03
5.46000e+06,34.2169,0.03735,0.3403,0.03108,598.594496,7.917535,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.95650882e+03
5.47000e+06,34.1440,0.02094,0.3404,0.03259,598.271225,7.918828,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.95537341e+03
5.48000e+06,34.0928,0.04068,0.3404,0.03243,598.127639,7.920117,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.95424081e+03
5.49000e+06,33.4947,0.04674,0.3405,0.03153,597.368254,7.921404,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.95311098e+03
5.50000e+06,34.4903,0.04672,0.3403,0.03249,598.302198,7.922688,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.95198391e+03
5.51000e+06,33.9609,0.01986,0.3409,0.03170,594.882496,7.923970,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.95085957e+03
5.52000e+06,33.2817,0.05308,0.3407,0.03183,596.109993,7.925249,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.94973793e+03
5.53000e+06,34.2003,0.04295,0.3404,0.03227,597.605828,7.926525,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.94861896e+03
5.54000e+06,33.8678,0.04047,0.3409,0.03125,594.793364,7.927799,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.94750264e+03
5.55000e+06,33.6894,0.03215,0.3405,0.03135,596.794086,7.929070,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.94638895e+03
5.56000e+06,33.6857,0.03623,0.3408,0.03180,594.899818,7.930338,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.94527786e+03
5.57000e+06,34.6561,0.01677,0.3403,0.03297,597.466336,7.931604,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.94416934e+03
5.58000e+06,33.5583,0.04460,0.3408,0.03162,595.031362,7.932868,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.94306338e+03
5.59000e+06,34.8321,0.04065,0.3411,0.03277,593.396391,7.934129,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.94195995e+03
5.60000e+06,33.7154,0.02688,0.3406,0.03204,595.972902,7.935387,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.94085902e+03
5.61000e+06,33.5848,0.04763,0.3406,0.03160,595.559305,7.936643,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.93976057e+03
5.62000e+06,33.5489,0.03469,0.3408,0.03207,594.780615,7.937897,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.93866458e+03
5.63000e+06,34.0596,0.02868,0.3409,0.03193,593.870170,7.939148,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.93757103e+03
5.64000e+06,34.3557,0.04310,0.3404,0.03230,596.423007,7.940397,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.93647989e+03
5.65000e+06,34.5420,0.04722,0.3404,0.03121,596.504146,7.941643,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.93539114e+03
5.66000e+06,33.7186,0.03708,0.3408,0.03153,594.388305,7.942887,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.93430477e+03
5.67000e+06,34.9703,0.01062,0.3410,0.03100,592.754742,7.944129,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.93322074e+03
5.68000e+06,34.5968,0.02982,0.3404,0.03122,596.148022,7.945369,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.93213904e+03
5.69000e+06,34.6340,0.04651,0.3410,0.03253,592.691940,7.946606,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.93105965e+03
5.70000e+06,34.3484,0.04319,0.3409,0.03126,593.008771,7.947841,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.92998255e+03
5.71000e+06,33.7958,0.04963,0.3406,0.03230,594.607239,7.949074,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.92890772e+03
5.72000e+06,35.0411,0.05147,0.3411,0.03284,592.139626,7.950305,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.92783513e+03
5.73000e+06,33.8584,0.03314,0.3407,0.03215,593.948960,7.951534,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.92676477e+03
5.74000e+06,35.1275,0.02797,0.3403,0.03228,595.832238,7.952760,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.92569662e+03
5.75000e+06,34.3510,0.03406,0.3409,0.03267,592.533492,7.953984,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.92463065e+03
5.76000e+06,34.0265,0.03120,0.3406,0.03246,594.274946,7.955206,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.92356686e+03
5.77000e+06,33.9233,0.04693,0.3407,0.03158,593.479849,7.956426,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.92250522e+03
5.78000e+06,33.8257,0.05721,0.3407,0.03172,593.755671,7.957644,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.92144571e+03
5.79000e+06,34.3845,0.02073,0.3405,0.03167,594.609976,7.958860,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.92038831e+03
5.80000e+06,34.3570,0.01992,0.3405,0.03259,594.318862,7.960074,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.91933301e+03
5.81000e+06,34.4965,0.03267,0.3405,0.03178,594.444575,7.961286,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.91827979e+03
5.82000e+06,35.1825,0.02904,0.3410,0.03219,591.371318,7.962496,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.91722863e+03
5.83000e+06,34.3804,0.02796,0.3409,0.03139,592.091266,7.963703,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.91617951e+03
5.84000e+06,33.9968,0.04574,0.3407,0.03235,593.037035,7.964909,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.91513242e+03
5.85000e+06,35.4435,0.01854,0.3411,0.03280,590.941242,7.966113,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.91408734e+03
5.86000e+06,34.8673,0.04460,0.3410,0.03138,591.258385,7.967315,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.91304426e+03
5.87000e+06,34.3304,0.04913,0.3405,0.03171,593.592482,7.968515,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.91200315e+03
5.88000e+06,34.1028,0.05204,0.3408,0.03228,592.080743,7.969713,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.91096400e+03
5.89000e+06,34.5226,0.04783,0.3409,0.03194,591.378103,7.970910,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.90992679e+03
5.90000e+06,35.3062,0.02044,0.3404,0.03271,594.137292,7.972104,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.90889151e+03
5.91000e+06,35.5007,0.05239,0.3411,0.03297,590.309110,7.973297,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.90785815e+03
5.92000e+06,34.5263,0.04833,0.3409,0.03155,591.222178,7.974487,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.90682668e+03
5.93000e+06,34.7167,0.04840,0.3405,0.03268,593.275256,7.975676,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.90579710e+03
5.94000e+06,35.1094,0.03479,0.3410,0.03269,590.439149,7.976863,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.90476938e+03
5.95000e+06,34.4991,0.05300,0.3409,0.03249,590.915791,7.978049,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.90374351e+03
5.96000e+06,35.1790,0.04157,0.3410,0.03108,590.264313,7.979232,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.90271948e+03
5.97000e+06,34.2492,0.05470,0.3407,0.03232,591.950012,7.980414,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.90169727e+03
5.98000e+06,35.7211,0.04091,0.3411,0.03280,589.657983,7.981594,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.90067687e+03
5.99000e+06,34.3738,0.02798,0.3407,0.03227,591.733380,7.982773,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.89965826e+03
6.00000e+06,34.3931,0.03870,0.3406,0.03162,591.953592,7.983949,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.89864144e+03
6.01000e+06,34.2224,0.06198,0.3407,0.03187,591.403409,7.985124,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.89762638e+03
6.02000e+06,34.5332,0.02472,0.3408,0.03210,590.596206,7.986297,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.89661307e+03
6.03000e+06,34.3988,0.04769,0.3407,0.03167,591.292947,7.987469,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.89560150e+03
6.04000e+06,35.2692,0.04116,0.3404,0.03126,592.678302,7.988639,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.89459165e+03
6.05000e+06,35.1917,0.04033,0.3410,0.03162,589.608603,7.989807,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.89358352e+03
6.06000e+06,34.5286,0.03162,0.3406,0.03228,591.221515,7.990974,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.89257708e+03
6.07000e+06,34.7809,0.04314,0.3409,0.03256,589.790763,7.992139,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.89157233e+03
6.08000e+06,35.4483,0.05209,0.3410,0.03209,589.084649,7.993302,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.89056926e+03
6.09000e+06,35.2041,0.01346,0.3404,0.03266,591.933006,7.994464,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.88956785e+03
6.10000e+06,34.5881,0.03380,0.3406,0.03228,591.046794,7.995624,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.88856808e+03
6.11000e+06,35.3598,0.01842,0.3410,0.03239,588.975511,7.996783,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.88756995e+03
6.12000e+06,35.1931,0.03049,0.3409,0.03118,589.079618,7.997940,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.88657344e+03
6.13000e+06,35.5894,0.01630,0.3404,0.03196,591.905578,7.999096,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.88557855e+03
6.14000e+06,34.5786,0.06133,0.3406,0.03173,590.738276,8.000250,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.88458525e+03
6.15000e+06,34.5949,0.05755,0.3407,0.03236,590.250977,8.001402,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.88359355e+03
6.16000e+06,35.5907,0.04085,0.3410,0.03123,588.440427,8.002554,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.88260342e+03
6.17000e+06,35.8009,0.04350,0.3404,0.03115,591.661345,8.003703,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.88161485e+03
6.18000e+06,36.0750,0.01686,0.3403,0.03199,591.669982,8.004851,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.88062784e+03
